ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15â€“64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15â€“24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),Predicted Well-Being Index,Predicted_Well_Being_Index
793564,1006009,BoÃ¶tes III,0.875432615,82.72006621,8549.124431,0.894902632,17.98745935,11.60308227,0.88577849,0.8213425120000001,139.905756,108.1932466,136.0561112,20.46644438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10638441800291103
773703,1013042,BoÃ¶tes III,1.064542385,80.63734912,30088.12176,0.8611655,16.23413468,11.22221217,0.942563301,0.9145898170000001,133.1750379,120.60782250000001,134.67434440000002,27.93415575,938.1802381000001,52.06430322,73.40496095,24.24121628,13.86134762,752.1977877999999,76.37329187,77.12670881,93.86423526,49.25147142,67.31612702,118.1428605,5.300934743,43.15391925,18.71723001,25.9631348,77.61857113,74.84109764,80.17622249,96.6179571,72.20360327,103.3049282,55.83111527,3.1275411789999996,29.69342912,330.70673,314.74059439999996,17.74809407,11.95192165,24937.93313,5418.581472,26.31830111,153.4475365,25.79103698,13.60789453,11.373339300000001,12.46580621,17.648701199999998,14.058798399999999,419.2457256,66.37623295,28940.088239999997,15709.307569999999,129.3744931,148.594563,93.32873205,100.4045485,20.41464302,11.79639836,110.48199869999999,100990.7629,122.1809952,250.98646630000002,124.0009175,73.26757796,8.583172426,0.841595958,0.8115465040000001,1.0381978170000001,117.43665279999999,122.00918440000001,15.47256714,7.915132441,26.32365981,0.5100531779999999,,0.11178397482870576
459111,1014049,BoÃ¶tes III,0.9725662140000001,85.01001099,26738.542690000002,0.787668645,17.51968719,13.50305864,0.80622446,0.788044977,140.78484450000002,115.25409450000001,115.50618090000002,22.76051684,352.81245260000003,72.58584733,49.99398685,30.37454377,15.09468516,554.9784726,14.085201000000001,74.60395676,90.783602,109.3844946,63.14887671,135.64256,4.954215871000001,52.50428625,17.69885764,44.06204899,74.33110813,63.88547761,86.39014119,90.01251286,79.42861311,90.00549223,57.37842381,2.835240222,35.67893629,227.2913426,326.982417,15.02079263,12.10659293,24611.905730000002,6899.641568000001,22.130923000000003,180.9992146,19.90724369,8.934934776,13.85278849,13.04166517,15.31926976,16.60553383,405.8899913,60.2537684,46390.38046,19968.33525,149.5555497,76.40882813,115.0970705,110.59601529999999,26.14363909,10.44754372,112.49906229999999,120597.8782,139.62771719999998,146.77886619999998,141.3585707,53.55369143,7.642742394,0.877184504,0.8576778140000001,1.141658126,128.7330619,121.17232379999999,9.757419515,5.053276529,40.06188526,0.655894276,,0.09144114519643516
561275,1011030,BoÃ¶tes IV,0.860039514,83.25114289,31816.32963,0.8170318209999999,13.98555418,8.541336787,0.869821985,0.718373437,137.6054881,115.16027520000002,118.21046000000001,22.03992728,845.7095492000001,53.25691859,76.55365999,54.14041563,16.50823948,728.280304,61.30968454,75.0696367,79.49729482,95.08607906,76.07009993,99.6544512,3.080833073,35.848840700000004,14.79969517,50.15658299,54.79598606,38.8675166,65.53818306,81.62740138,53.40784686,16.18882125,28.32430152,2.3233391340000003,47.03812122,268.1238522,297.11681789999994,20.5511443,12.20694873,16709.660780000002,3980.7328439999997,14.632299900000001,93.15601868,,14.23843462,10.06832334,9.843418037000001,14.30723788,14.06312835,213.75626459999998,41.37543862,43356.20347,22648.46455,144.1397665,150.5122605,83.70924717,106.14889699999999,22.0580638,11.77375047,74.16034793,81756.77799999999,110.93016659999999,285.7831891,148.47003130000002,43.09996818,6.471592656,0.833897296,0.8347269909999999,0.995488323,135.37283290000002,137.1094064,17.86256387,4.4214856419999995,30.73707606,,,0.0849936332062947
153709,1012036,BoÃ¶tes IV,0.918678447,82.20793292,41166.140680000004,0.76071536,14.32008476,8.095680948,0.8445595290000001,0.761671533,174.7925034,120.8218883,143.0507757,24.06953913,956.0823142,57.84528011,100.24788459999999,56.61416255,18.70037455,435.533424,42.15665451,83.91310484,78.74645441,72.54911638,77.29530103,123.082402,4.031958069,45.22727698,22.27329244,50.24623646,62.36937018,38.64071744,69.90754408,80.67814185,58.02887044,31.60027368,19.56055002,2.802950977,54.8659236,203.54141409999997,279.14748960000003,19.35653776,15.86913942,34567.65547,10555.63975,15.17541219,77.98584256,12.57362072,17.11284343,9.446927559,10.65605677,14.5158346,15.56868417,544.6010602000001,36.84487635,34372.06777,15343.71854,132.7402864,97.05153925,81.35132415,82.37875878,23.40253088,16.15540499,80.99895174,150117.01,128.1857921,165.8687891,150.9923898,60.13259867,8.184478615,0.7716772909999999,0.9358731579999999,0.9974657440000001,168.10910330000002,112.08108119999999,13.10768376,5.4465731139999995,24.84650745,0.6711595659999999,,0.08401793082720439
161243,1013042,BoÃ¶tes IV,0.9681808270000001,80.73684613,27868.49935,0.976209352,16.43405919,10.01478107,0.825743142,0.771604532,163.87234980000002,110.6107631,126.802551,19.65037932,833.9546548999999,60.43145094,100.62201759999999,56.77537123,15.29740681,267.8195414,33.03863766,77.21286675,82.22855102,92.39445708,67.35833050000001,119.1242746,4.980597919,52.15683596,17.09789758,53.96778454,62.48807787,46.01883624,55.63932197,82.68461312,55.18215799,20.54384373,29.04029647,2.011304235,43.05260891,194.2861373,279.0811755,19.65926634,16.5486749,19826.33738,7390.267581,11.75326213,83.54352067,,15.9283723,11.12471642,10.70739725,15.66547782,14.21561262,385.1467998,44.30316518,30836.994,11843.49075,114.6709553,107.26931470000001,79.10990669,99.60462127,24.40847454,18.29596874,78.44830388,120568.5252,115.4133029,230.4762963,158.3634874,39.32244805,5.726034001,0.8118430179999999,0.949738647,0.955073787,135.494907,138.42332240000002,24.19765875,4.520655815,33.95463676,,,0.10085602416136925
793050,1014049,BoÃ¶tes IV,0.946062952,74.92758983,34966.319169999995,0.913996721,13.98683186,9.555834069,0.9105954490000001,0.7964763309999999,165.38939340000002,111.0075625,105.50467549999999,22.167174300000003,625.4032196,61.30575706,73.80556507,69.06038422,18.0492812,661.5202007,47.32283893,82.85285985,83.18110837,99.09419137,90.06721859,118.91635649999999,4.722172499,38.30982972,20.48331877,52.44935315,57.12150809,40.77213049,81.22548642,87.44916142,55.37539315,19.33146094,27.93470904,2.684203744,49.26573385,256.3478205,252.6589709,22.26523364,20.67475605,37610.14881,9240.15546,19.68405049,108.4397726,,16.91362134,9.7300433,11.19964114,15.78108804,15.19849395,440.66127869999997,31.34818507,44462.200730000004,21292.39737,125.4280227,137.39042849999998,93.28695071,107.10095109999999,19.18139895,9.83622388,98.5449239,181050.6163,129.60466680000002,204.8097648,140.2338352,75.18770667,6.469435836000001,0.8114916999999999,0.887859465,0.967038243,165.6476889,153.00779640000002,23.77474353,4.682299788,40.85705276,,,0.09955923457560316
728115,1009020,Camelopardalis B,1.0452741540000001,86.22744543,37829.0153,0.9883085090000001,17.32705781,10.61618421,0.8877364590000001,0.80311064,143.32989730000003,109.7211642,128.8662753,29.64312193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10955400672980638
434262,1010025,Camelopardalis B,1.05840233,86.00879701,35978.70619,0.9819771759999999,18.01863542,8.497569346,0.888255901,0.728281277,122.636873,120.47219840000001,108.46162700000001,38.70448531,860.5919667999999,107.74979850000001,54.95085858,44.16686197,15.63273428,456.42613960000006,53.47306518,77.93309769,81.74766429,64.88501664,71.36336724,103.72107679999999,2.800292316,63.22809897,16.42600239,45.9346593,61.83234137,51.13335007,73.59691944,77.8647846,55.87004402,52.07200277,35.90434123,2.014562005,27.66223989,136.3528584,287.5529768,13.87559661,13.80566848,38477.47204,6674.285925,14.6868198,105.403522,19.90798205,2.170880877,10.52017548,12.16900269,17.88104459,16.38410165,263.9239605,51.02311899,44901.355639999994,22241.75775,113.20522859999998,119.06648159999999,62.40877414,79.16700294,36.47990187,4.471900473,77.46509276,155954.5781,120.0327165,164.8278877,113.7028393,65.19796138,6.898187297000001,0.828339353,0.93062125,1.000724886,115.80807720000001,96.29859822,20.23021303,,2.071517374,0.623221999,,0.10464298469621901
717749,1011030,Camelopardalis B,1.038620869,83.67683759,41529.01459,0.982673606,19.04340872,9.361325141,0.881703949,0.8785074079999999,108.9146867,122.0389831,149.450413,41.5688354,1100.981342,101.6770248,71.57079022,57.51742724,18.16243076,675.8819242999999,34.08777079,83.29067889,85.61931167,110.21902820000001,55.36468256,95.84260405,2.582466667,72.88224784,15.4561701,63.25520187,57.65248129,37.73632712,68.74711212,77.66003936,51.21350572,54.72750667,29.38998071,2.621743632,29.61613735,200.4799393,239.6267795,15.65763263,10.45365458,29871.27738,5408.143871,12.03069226,114.62848159999999,19.7596459,11.29184635,10.03231306,10.62271882,18.71082151,17.25667353,469.92731110000005,50.58748134,44761.708139999995,21524.40433,132.0818939,122.8602939,61.71456332,80.43879818,35.90815103,11.78280119,89.29931367,100063.384,122.4574366,203.36916010000002,150.29992119999997,58.59540557,7.791536784,1.004031863,0.85983893,0.999033662,110.5787023,80.16840369,28.82717229,,19.53161048,0.5768091160000001,,0.11799317731192903
627873,1014049,Camelopardalis B,0.9626952879999999,86.72083904,35939.36722,0.984343528,17.88127812,12.00617022,0.9898312420000001,0.8669207170000001,115.9178212,133.81438870000002,118.61175859999999,35.31561516,855.6639485,105.43091709999999,89.96743409999999,45.63957886,18.01614668,457.21562439999997,54.52628361,82.33951127,90.57152375,102.2705845,72.27358559999999,82.15797094,2.544486778,44.56507473,15.894356,36.99788166,65.74743955,51.91853732,68.86220706,79.24012416,55.54911155,43.77648081,34.88996048,2.064849783,25.474666100000004,130.4199676,220.5353562,27.78100869,8.595404112,43467.001580000004,10000.16572,18.21541118,90.24974453,22.98041753,12.792240099999999,10.67814816,10.27730604,18.4403921,18.91213837,180.7691959,33.69322229,50214.53078,27020.420889999998,148.205167,140.2226358,76.69589036,115.7694908,37.97280187,7.792508882000001,84.32047635,97311.09964,118.2631762,197.02317250000002,133.0270852,71.66419862,8.315840068,0.963052013,0.934034465,0.9494289690000001,137.9913345,70.96811128,30.96322729,,33.38392708,0.546989575,,0.1216140794724082
954328,1004004,Canes Venatici I Dwarf,0.921862163,85.89044404,37494.6723,1.018376937,19.462534299999998,15.29040867,0.969190925,1.0834825190000001,84.23617324,113.039651,122.4867469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14239540622718339
473094,1005006,Canes Venatici I Dwarf,0.9840108040000001,82.03007391,30805.31352,0.976010808,18.80686106,17.51838238,1.001421011,0.976319187,79.59948771,133.88584790000002,128.0552841,38.72303285,489.4832072,84.88975957,39.58383566,28.0981213,27.03818031,614.2954107,57.60185749,76.4096713,86.68045762,72.12098504,27.82491324,43.60268277,2.047528879,43.55924299,15.4297922,26.97452418,60.27589921,77.95295902,82.3711827,74.09100179999999,75.70176095,89.03401039,62.8437016,1.69181851,26.4615803,155.7579879,412.1975785,17.22425375,12.85177792,51713.89873,7829.994643999999,33.65475919,182.3699284,23.47375925,9.816006445,16.22068862,16.36260673,21.46540764,17.54014863,457.68053679999997,44.87237941,49589.57533,34211.13849,146.9738245,125.56494529999999,124.6951588,129.8443029,40.68389593,8.337007742,120.091125,86816.35377,109.624909,237.37814,164.10967219999998,96.13250525,7.717918731,0.916376752,0.926490027,1.0778889170000001,25.76971214,59.92341527,42.90636562,3.081016833,25.16399125,0.455564239,,0.13213562947538127
282482,1006009,Canes Venatici I Dwarf,0.99109048,84.19438428,47270.89472,1.0617421120000001,19.94351263,15.90298019,0.949307795,1.113812859,60.50437435,121.8349685,109.385655,51.71322059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14712253544651632
874517,1015056,Canes Venatici I Dwarf,1.036143877,93.5402752,37002.97788,1.08524518,21.06647257,16.66134371,0.983834691,1.1007785140000002,63.72643689,125.3769562,114.9073594,33.44993183,450.57022019999994,104.12498609999999,37.22359153,31.27393793,40.94058709,524.9840008,73.82366072,81.19930686,89.12911844,69.59519129,47.79150688,53.9669583,2.694336875,45.2791842,11.46631647,19.70039047,72.51417370000001,76.99605397,85.05429523,81.72633966,69.09006493,72.7565,58.04321259,1.518289391,22.79750041,179.8508869,271.48846539999994,37.72866131,12.97773048,42282.35985,7575.811965000001,13.91503708,183.273925,33.21037718,11.65025226,18.18906839,15.89848,17.57723728,18.64001169,327.2388443,62.31820201,58314.70014,21624.672759999998,142.04924240000003,131.87957450000002,121.5432624,140.38705469999996,33.20623391,5.41063344,124.7517402,71332.76319,111.45022820000001,306.08516480000003,177.62142450000002,116.2063343,9.601420512999999,1.097208059,1.044890099,1.114754229,66.49871413,112.8870354,28.15485939,5.193997015,32.14556991,0.36386179700000004,,0.15178221405275766
305666,1011030,Canes Venatici II Dwarf,1.059335518,82.38638665,45395.87674,1.0492804340000002,19.16702974,15.18541562,0.966228839,1.008167856,93.22697714,111.13436170000001,125.8030038,34.29892818,982.9657129000001,88.72072527,76.75825099,37.64722182,29.59696532,547.0117527000001,61.1096024,81.33875013,94.17991874,89.27378979,46.74694941,76.99481642,2.226994866,49.04969262,14.43430627,21.80283801,62.59244288,74.34751585,71.14740684,77.49559158,57.84009099,49.10504236,56.55585457,2.5197987619999997,30.98979398,153.797328,287.38205739999995,12.3529704,8.238759367,46551.481289999996,9677.983897,7.51457794,193.57314169999998,22.35319293,14.19107209,16.02064985,16.79365445,18.79781831,17.87245069,320.0127368,48.80031747,49410.340769999995,33394.51229,159.1319919,145.77127280000002,126.8208798,137.5418102,30.15260098,11.52811428,135.38037409999998,110088.1706,114.3206284,144.3289738,158.67227150000002,105.3749784,7.939631209,1.067464913,0.9473001790000001,1.025065412,79.88189965,91.92157453,16.02408222,6.318933578999999,22.48424561,0.29212552,,0.1376488847874479
566931,1012036,Canes Venatici II Dwarf,1.108278765,90.68054975,36051.227139999995,1.022018905,20.85235231,14.89121927,0.985039784,1.051747061,73.48774886,122.6106587,142.79324419999998,34.01187778,886.4430617,106.74171409999998,55.55662876,27.80961881,33.25689726,441.6372721,57.11630629,87.89896605,91.20007684,45.64257414,46.15341407,42.04322186,3.067154275,40.85310856,17.2449849,41.27865187,66.53888475,56.2640536,80.69975315,73.16161128,72.08653834,63.64925282,43.6615945,1.6873161909999999,31.04930588,183.9820178,177.65283019999998,19.21361863,15.22122607,53120.12787,8093.828606,10.48788889,197.1947069,32.44426528,6.482778649,16.60886641,15.75771298,23.16798715,19.59535843,459.4643485,38.1923744,63644.867329999994,26708.955469999997,130.29393159999998,102.43209240000002,128.2845605,136.86782219999998,28.84502268,2.966325139,120.0116485,157702.6936,106.7737807,142.2926197,153.39262630000002,118.21619,10.18267054,1.0948112079999999,0.925094596,1.08793267,65.23539547,78.99324495,19.32478325,3.242893352,28.37355848,0.298851382,,0.1437324630662079
286545,1013042,Canes Venatici II Dwarf,1.122022493,88.72241836,43514.13433,1.1720336390000001,22.2144889,16.27774283,0.9243636820000001,0.9947846090000001,93.52881209,121.56547350000001,133.44079299999999,28.95273911,1016.1969349999999,94.81690626,62.37523077,20.66698081,32.79607229,538.5273776,78.83405744,83.62660248,89.45330641,95.79648791,47.30832772,68.15122993,3.222914152,51.88389837,13.28352307,35.16502069,67.98159725,62.14497362,86.64048943,74.13879820000001,67.53299544,56.775625100000006,59.45135051,1.717858619,35.59491866,185.7947701,212.3792025,11.35843635,10.85703734,50306.76779,6061.6583200000005,22.63801123,193.5800999,36.34236019,8.958861124,16.0693795,17.81562321,23.4580047,18.58133131,254.50475240000003,32.18345443,44673.424210000005,36443.215039999995,153.1622655,110.0399902,112.98505300000001,125.75706170000001,29.39887904,8.837289804,133.5534296,163942.3852,119.82876979999999,246.2376619,203.482011,103.8083208,10.22512199,0.906197129,1.010171911,1.0767420909999998,60.65096292,48.63307879,18.94595881,5.5425853620000005,32.2471231,0.378542174,,0.1473272586677044
781582,1014049,Canes Venatici II Dwarf,1.0059162940000002,91.56801859,51229.189289999995,1.070402558,21.68191281,15.04061427,1.108031363,1.100080067,89.55587905,117.44422279999999,118.1658169,36.79154751,564.9392309,99.33207424,65.38900272,34.20044314,32.86877193,564.0905577000001,78.11416442,81.60599159,90.00488812,77.04726575,30.20216776,81.57546975,2.31822148,39.17359094,12.35168062,31.25067782,72.99802774,65.18706176,72.52506149999999,75.31827367,70.55107091,59.20988609,56.8659728,2.6617380809999998,31.95497684,119.6819744,245.73221969999997,13.67337433,11.47244409,42425.81901,7303.37074,8.859984582000001,226.56830269999998,30.40654492,9.570217581,15.15866023,14.50364671,22.39525041,18.62328642,241.16975490000002,52.92341643,60062.318479999994,34111.53893,146.9925726,148.7926674,134.4170657,131.5392028,31.51988783,8.254483707,122.03817930000001,151898.9426,113.7463685,263.0589239,187.06599680000002,108.1749817,11.6840424,1.0711868070000001,1.0214226770000001,1.14439758,63.69542219,50.95779831,10.86473767,5.076596692,13.00469953,0.26985571399999997,,0.1595909813353486
494064,1005006,Carina Dwarf (E206-G220),0.7394342079999999,68.80415064,29957.49785,0.637045214,13.23159245,6.926754897,0.628770629,0.562310667,190.7762489,109.8748027,70.00537083,27.66219012,900.089124,32.29293875,138.3572485,93.81591109,13.47614305,446.23839730000003,56.61826841,64.05521436,72.04438061,70.92481048,97.39311308,168.1732832,2.8600682230000003,90.19980579,10.45099139,67.27912598,51.73230654,50.97183189,48.61929308,59.97641152,51.48339678,34.72027355,46.50313675,1.92072443,23.64142335,303.87606,399.9335957,47.90355770000001,37.57133612,22698.9524,1138.580434,13.181471700000001,68.98167352,10.10850303,13.29620267,3.431302268,8.702425302,13.13104372,13.73476185,762.2324911000001,71.53871529999999,36126.457480000005,14324.11503,96.79278566,32.67793428,,,26.14951177,16.91145586,,141331.0705,,221.70876549999997,30.08274951,24.39390087,13.49115363,0.659492041,0.7526735590000001,0.928054258,,,16.16204575,5.06855371,9.349724537,,,0.04553452676331997
905987,1006009,Carina Dwarf (E206-G220),0.729918672,74.74546963,14466.158969999999,0.576836494,14.71392401,6.735697598,0.645446026,0.545491176,193.10116200000002,105.15026509999998,63.80993902,27.20305688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04435074215553507
249294,1013042,Carina Dwarf (E206-G220),0.7330050640000001,73.32132765,13353.960509999999,0.7165273320000001,13.6724161,6.339638832,0.847690905,0.639241669,158.2677524,107.4529683,40.63530741,22.18448003,746.0106496000001,38.76932333,107.0814902,94.36611708,11.76407571,531.5637780000001,54.97967823,69.58698346,79.13112132,88.65032466,88.67456081,142.1518846,2.0182491959999997,105.77484820000001,10.33545375,78.58222597,58.78475395,48.38244934,48.17647105,58.59023542,55.44539029999999,49.28614179,54.21928829,2.169124959,21.40267601,247.1145861,396.1620397,30.07822067,22.83633093,28425.562410000002,2862.223806,10.04444598,84.73258129999999,12.83302337,9.704983999,6.65385663,9.484836394,14.430478299999999,15.51679082,570.8805997999999,75.45267194,15108.888019999999,22735.329980000002,88.6199051,120.1413782,,,20.15131191,19.34761234,,99296.80799,119.01267630000001,237.7621014,103.5488057,35.518862899999995,9.640272108,0.719590046,0.746299267,0.952650476,175.51530780000002,168.3436258,,0.118915021,,,,0.07068260737088243
855606,1014049,Carina Dwarf (E206-G220),0.757331193,68.58457879,21939.60432,0.674618479,13.93885672,6.356593062999999,0.7248660859999999,0.76674313,223.3674378,110.1680455,57.49952483,22.23516471,993.6478533,62.11597005,99.43896857,78.81264231,12.44313724,550.2509545,34.55866923,74.42470068,76.97033588,64.50732796,94.34915166,126.7494382,2.783934943,88.83736343,12.96366954,74.16014954,57.27949455,52.24399608,41.23008897,60.41355387,54.47669265,44.30409578,49.8572566,1.887763378,22.70637835,273.88451610000004,320.0911769,27.20446768,18.4644138,26343.702830000002,8798.361657,11.06102696,111.19653490000002,18.07007223,8.949486333,7.326602277,8.706544898999999,13.39782936,13.18776029,661.639087,60.92947743,11731.24624,12529.15842,92.37818626,106.9493324,,,24.25244413,19.84561413,,58256.6513,126.47301019999999,192.8347965,78.52881537,47.06922688,9.634487422000001,0.628541153,0.747741821,0.923861833,171.6550111,166.99277469999998,,4.3772553919999995,,,,0.07108141506601227
760845,1005006,Carina II,0.960845498,79.07919128,11200.52843,0.67120526,9.61185916,6.538644877,0.605671706,0.573419783,150.7478841,98.35786225,56.08392973,37.01770042,931.2935924000001,36.24093161,94.57176054,87.14678046,13.29309733,534.0812209,71.80043838,72.10915185,75.18835226,94.44236657,84.0800904,137.53639740000003,3.679891973,90.80379044,15.47650336,73.85351892,71.71588735,38.63816074,58.05968807,92.33598812,65.89956675,25.881594699999997,19.53575697,2.573650169,27.79037344,256.5435767,243.0313903,20.33838221,19.46786051,19579.59462,7112.553139,14.83732466,67.94158883,22.59398831,12.00537664,7.623418339,5.99983512,11.78935798,12.08517606,532.5696669,63.14016911,35525.04283,11485.37097,69.58344072,122.1731807,50.61092342,74.0537463,34.62402862,14.98499556,57.57241493,42409.18941,113.68645829999998,394.4710221,76.69074639,35.4142419,5.540695045,0.591095259,0.68056027,0.908416022,189.05913869999998,155.5298387,40.18200028,5.688314642000001,25.72916747,0.858679313,,0.04023665962959595
839032,1006009,Carina II,0.928309237,82.19001696,20310.273709999998,0.6720193870000001,10.36377744,9.030055649,0.873104065,0.6950821540000001,188.97093130000002,121.3700932,77.09975282,32.04705062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06762651358317635
506670,1013042,Carina II,0.962888124,80.17676091,24321.32596,0.697130185,12.13562583,11.6041101,0.7311760359999999,0.630920998,231.742451,120.80816999999999,92.48483742,31.18733431,877.1320066,64.90001509,78.7638998,70.47121345,14.11518716,477.32331060000007,59.49316885,77.30820934,78.26304729,25.66659573,67.14458693,126.3099139,3.861884046,93.5538718,12.41085244,80.03604183,63.69024918,51.92191538,44.77974303,91.78636822,58.31067106,33.4025132,26.90263723,1.9986801730000001,22.99244177,261.8637374,243.79684410000002,26.06519107,15.92410137,14961.00611,7232.1111439999995,16.79535928,93.39029328,27.96487553,13.94684743,7.240998332999999,9.359491984,15.15684248,11.53433547,408.80019839999994,69.33152795,23368.84461,14316.784630000002,86.44656715,109.22021170000001,66.82848811,62.20097728,35.05138675,17.88001862,67.45197166,104521.3069,,491.3842291,95.67414446,41.908752500000006,4.52861469,0.708092603,0.772667995,0.92824148,175.0066553,153.27865740000001,36.08399901,7.331021763,20.244170699999998,0.7959929170000001,,0.05879537216477802
126858,1014049,Carina II,0.94516708,87.26786952,31107.566539999996,0.6792518409999999,13.75440956,8.490329616,0.758995127,0.619609395,187.7477288,128.0392718,70.62113466,38.42328599,767.8470919,63.49556637,83.26481492,57.65454076,14.88328362,438.7179499,81.52392198,77.26592673,81.28071296,113.85515579999999,75.72864068,155.3908669,3.715678084,93.97946955,10.74935901,77.55081293,58.16985694,43.17386249,53.67954946,86.61677875,69.79855261,33.74232175,29.62310154,2.355407741,21.98039394,234.62623650000003,262.8690872,18.22172707,10.32624167,18603.22009,7950.027787999999,15.50484138,88.41979577,31.47561902,9.201470629,7.9834595770000005,9.859155955,14.86929001,12.02771946,593.4904677999999,52.29443068,29192.71588,21042.42753,79.17621477,84.26188274,76.59012509,70.25429367,34.22698912,15.5312063,66.98725855,93782.2644,,302.9054824,148.2156155,53.57420749,4.661460293,0.7651274290000001,0.700268129,0.947051938,145.41051519999996,164.69690359999998,54.05518012,3.72469116,25.04063532,0.7521756059999999,,0.061579620714377434
954530,1005006,Carina III,0.9792287340000001,80.96292671,20964.01109,0.6850243220000001,13.03543905,13.13159423,0.852436207,0.948659797,113.5478493,109.82716409999998,113.9510618,34.51713669,798.916886,77.55194920000001,51.935906200000005,52.35831449,23.02897025,426.6950901000001,72.95378690000001,82.36372021,83.32947929,33.61285228,53.74448497,97.74780798,2.795464776,78.29338718,17.979091699999998,66.45582352,64.9556879,62.78510054,74.24600124,76.06099628,55.94100284,34.05602306,49.89830943,1.685043006,18.76716693,190.3361331,378.1518668,14.15929493,12.46440811,31102.350960000003,10637.51194,22.30951408,151.7377239,22.09892889,9.009641312000001,14.99442547,14.07133582,17.06770435,12.8945852,291.3877046,56.42643215,29839.06887,19451.831140000002,133.2896395,80.25618253,120.24268909999998,109.7211866,37.46047102,22.86200116,125.8411652,111889.9323,112.66632379999999,315.2456277,63.4186527,55.51783946,10.34237905,0.917291858,0.8235396509999999,1.096036923,118.0834697,130.6648649,24.17707574,3.150064388,22.95223509,0.546599223,,0.09207972847443106
904162,1006009,Carina III,0.938206085,78.60558543,21880.10919,0.7412384870000001,14.84618803,13.477294199999998,0.8330349159999999,0.8223550559999999,147.49785690000002,104.2392109,111.3538719,36.79309708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08786740545137735
